num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S035441,2025-03-28T00:00:00Z,12:50,call. principe de vergara / call. ayala,39,4,salamanca,colision fronto-lateral,despejado,todo terreno,conductor,40-44,M,14,sin asistencia sanitaria,442317,4475454,N,
2025S035441,2025-03-28T00:00:00Z,12:50,call. principe de vergara / call. ayala,39,4,salamanca,colision fronto-lateral,despejado,turismo,conductor,25-29,H,14,sin asistencia sanitaria,442317,4475454,N,
2025S035442,2025-03-28T00:00:00Z,10:00,avda. blas de lezo / call. ilusion,31,19,vicalvaro,colision lateral,despejado,furgoneta,conductor,25-29,H,14,sin asistencia sanitaria,453077,4472912,N,
2025S035442,2025-03-28T00:00:00Z,10:00,avda. blas de lezo / call. ilusion,31,19,vicalvaro,colision lateral,despejado,semiremolque,conductor,55-59,H,14,sin asistencia sanitaria,453077,4472912,N,
2025S035443,2025-03-28T00:00:00Z,13:55,"autov. m-30, 17nc42",17NC42,2,arganzuela,alcance,despejado,turismo,conductor,45-49,H,7,asistencia sanitaria sólo en el lugar del accidente,438729,4473684,N,
2025S035443,2025-03-28T00:00:00Z,13:55,"autov. m-30, 17nc42",17NC42,2,arganzuela,alcance,despejado,turismo,conductor,45-49,H,14,sin asistencia sanitaria,438729,4473684,N,
2025S035443,2025-03-28T00:00:00Z,13:55,"autov. m-30, 17nc42",17NC42,2,arganzuela,alcance,despejado,turismo,pasajero,50-54,M,7,asistencia sanitaria sólo en el lugar del accidente,438729,4473684,N,
2025S035444,2025-03-28T00:00:00Z,13:30,paseo. castellana / plaza. cuzco,141,6,tetuan,colision fronto-lateral,despejado,autobus articulado,conductor,50-54,H,,,441485,4478988,N,
2025S035444,2025-03-28T00:00:00Z,13:30,paseo. castellana / plaza. cuzco,141,6,tetuan,colision fronto-lateral,despejado,turismo,conductor,60-64,H,14,sin asistencia sanitaria,441485,4478988,N,
2025S035445,2025-03-28T00:00:00Z,14:10,"autov. m-30, 07xl90",07XL90,14,moratalaz,alcance,despejado,turismo,conductor,30-34,M,,,444074,4474185,N,
2025S035445,2025-03-28T00:00:00Z,14:10,"autov. m-30, 07xl90",07XL90,14,moratalaz,alcance,despejado,turismo,conductor,35-39,H,,,444074,4474185,N,
2025S035445,2025-03-28T00:00:00Z,14:10,"autov. m-30, 07xl90",07XL90,14,moratalaz,alcance,despejado,turismo,conductor,50-54,H,,,444074,4474185,N,
2025S035445,2025-03-28T00:00:00Z,14:10,"autov. m-30, 07xl90",07XL90,14,moratalaz,alcance,despejado,turismo,conductor,55-59,H,,,444074,4474185,N,
2025S035446,2025-03-28T00:00:00Z,14:20,paseo. castellana / paseo. la habana,114,5,chamartin,colision fronto-lateral,despejado,turismo,conductor,45-49,H,14,sin asistencia sanitaria,441429,4477553,N,
2025S035446,2025-03-28T00:00:00Z,14:20,paseo. castellana / paseo. la habana,114,5,chamartin,colision fronto-lateral,despejado,turismo,conductor,más74,H,14,sin asistencia sanitaria,441429,4477553,N,
2025S035447,2025-03-28T00:00:00Z,14:45,call. armada española / plaza. colon,1,4,salamanca,alcance,despejado,turismo,conductor,35-39,H,7,asistencia sanitaria sólo en el lugar del accidente,441444,4475107,N,
2025S035447,2025-03-28T00:00:00Z,14:45,call. armada española / plaza. colon,1,4,salamanca,alcance,despejado,turismo,conductor,desconocido,Desconocido,,,441444,4475107,N,
2025S035448,2025-03-28T00:00:00Z,15:25,"autov. m-30, 04xl30",04XL30,15,ciudad lineal,alcance,despejado,todo terreno,conductor,35-39,M,14,sin asistencia sanitaria,443864,4477549,N,
2025S035448,2025-03-28T00:00:00Z,15:25,"autov. m-30, 04xl30",04XL30,15,ciudad lineal,alcance,despejado,turismo,conductor,35-39,M,7,asistencia sanitaria sólo en el lugar del accidente,443864,4477549,N,
2025S035448,2025-03-28T00:00:00Z,15:25,"autov. m-30, 04xl30",04XL30,15,ciudad lineal,alcance,despejado,turismo,conductor,40-44,H,14,sin asistencia sanitaria,443864,4477549,N,
2025S035451,2025-03-28T00:00:00Z,15:30,call. san jenaro / avda. gran via de villaverde,26,17,villaverde,colision fronto-lateral,despejado,turismo,conductor,35-39,H,,,440121,4465873,N,
2025S035451,2025-03-28T00:00:00Z,15:30,call. san jenaro / avda. gran via de villaverde,26,17,villaverde,colision fronto-lateral,despejado,turismo,conductor,50-54,H,,,440121,4465873,N,
2025S035452,2025-03-28T00:00:00Z,15:30,"autov. a-3, +00700s",+00700S,13,puente de vallecas,alcance,despejado,motocicleta > 125cc,conductor,21-24,H,6,asistencia sanitaria inmediata en centro de salud o mutua,447046,4471363,N,
2025S035452,2025-03-28T00:00:00Z,15:30,"autov. a-3, +00700s",+00700S,13,puente de vallecas,alcance,despejado,turismo,conductor,25-29,H,14,sin asistencia sanitaria,447046,4471363,N,
2025S035453,2025-03-28T00:00:00Z,15:35,"autov. a-42, +00500e km 5.700",+00500E,12,usera,colision multiple,despejado,autobus,conductor,45-49,H,14,sin asistencia sanitaria,438858,4469098,S,
2025S035453,2025-03-28T00:00:00Z,15:35,"autov. a-42, +00500e km 5.700",+00500E,12,usera,colision multiple,despejado,furgoneta,conductor,30-34,H,14,sin asistencia sanitaria,438858,4469098,N,
2025S035453,2025-03-28T00:00:00Z,15:35,"autov. a-42, +00500e km 5.700",+00500E,12,usera,colision multiple,despejado,motocicleta > 125cc,conductor,30-34,H,2,ingreso inferior o igual a 24 horas,438858,4469098,N,
2025S035453,2025-03-28T00:00:00Z,15:35,"autov. a-42, +00500e km 5.700",+00500E,12,usera,colision multiple,despejado,turismo,conductor,30-34,M,14,sin asistencia sanitaria,438858,4469098,N,
2025S035462,2025-03-28T00:00:00Z,15:13,call. cuevas bajas / call. adora,7,12,usera,colision fronto-lateral,despejado,turismo,conductor,30-34,M,1,atención en urgencias sin posterior ingreso,441336,4468892,N,
2025S035462,2025-03-28T00:00:00Z,15:13,call. cuevas bajas / call. adora,7,12,usera,colision fronto-lateral,despejado,turismo,conductor,60-64,H,14,sin asistencia sanitaria,441336,4468892,N,
2025S035462,2025-03-28T00:00:00Z,15:13,call. cuevas bajas / call. adora,7,12,usera,colision fronto-lateral,despejado,turismo,pasajero,21-24,M,7,asistencia sanitaria sólo en el lugar del accidente,441336,4468892,N,
2025S035463,2025-03-28T00:00:00Z,16:15,"autov. m-30, 05re06",05RE06,15,ciudad lineal,alcance,despejado,turismo,conductor,21-24,M,,,444067,4476392,N,
2025S035463,2025-03-28T00:00:00Z,16:15,"autov. m-30, 05re06",05RE06,15,ciudad lineal,alcance,despejado,turismo,conductor,55-59,H,,,444067,4476392,N,
2025S035463,2025-03-28T00:00:00Z,16:15,"autov. m-30, 05re06",05RE06,15,ciudad lineal,alcance,despejado,turismo,conductor,70-74,H,,,444067,4476392,N,
2025S035463,2025-03-28T00:00:00Z,16:15,"autov. m-30, 05re06",05RE06,15,ciudad lineal,alcance,despejado,turismo,pasajero,55-59,M,,,444067,4476392,N,
2025S035481,2025-03-28T00:00:00Z,16:10,"call. gran via, 27",27,1,centro,colision lateral,despejado,turismo,conductor,35-39,H,,,440331,4474624,N,
2025S035481,2025-03-28T00:00:00Z,16:10,"call. gran via, 27",27,1,centro,colision lateral,despejado,turismo,conductor,50-54,M,,,440331,4474624,N,
2025S035482,2025-03-28T00:00:00Z,15:20,call. saavedra fajardo / call. antonio zamora,8,10,latina,colision fronto-lateral,despejado,motocicleta hasta 125cc,conductor,45-49,H,2,ingreso inferior o igual a 24 horas,438489,4473912,N,
2025S035482,2025-03-28T00:00:00Z,15:20,call. saavedra fajardo / call. antonio zamora,8,10,latina,colision fronto-lateral,despejado,turismo,conductor,40-44,M,14,sin asistencia sanitaria,438489,4473912,N,
2025S035484,2025-03-28T00:00:00Z,16:50,call. licenciado vidriera / call. cordillera de cuera,1,13,puente de vallecas,colision lateral,despejado,motocicleta hasta 125cc,conductor,30-34,H,14,sin asistencia sanitaria,443261,4471039,N,
2025S035484,2025-03-28T00:00:00Z,16:50,call. licenciado vidriera / call. cordillera de cuera,1,13,puente de vallecas,colision lateral,despejado,motocicleta hasta 125cc,pasajero,6-9,H,7,asistencia sanitaria sólo en el lugar del accidente,443261,4471039,N,
2025S035484,2025-03-28T00:00:00Z,16:50,call. licenciado vidriera / call. cordillera de cuera,1,13,puente de vallecas,colision lateral,despejado,turismo,conductor,55-59,H,14,sin asistencia sanitaria,443261,4471039,N,
2025S035492,2025-03-28T00:00:00Z,16:15,call. taconera / call. navascues,24,12,usera,colision fronto-lateral,despejado,furgoneta,conductor,40-44,H,,,441265,4469319,N,
2025S035492,2025-03-28T00:00:00Z,16:15,call. taconera / call. navascues,24,12,usera,colision fronto-lateral,despejado,turismo,conductor,50-54,H,,,441265,4469319,S,
2025S035492,2025-03-28T00:00:00Z,16:15,call. taconera / call. navascues,24,12,usera,colision fronto-lateral,despejado,turismo,conductor,desconocido,Desconocido,,,441265,4469319,N,
2025S035499,2025-03-28T00:00:00Z,16:15,"call. rocafort, 2",2,17,villaverde,colision fronto-lateral,despejado,todo terreno,conductor,50-54,H,14,sin asistencia sanitaria,441259,4465934,N,
2025S035499,2025-03-28T00:00:00Z,16:15,"call. rocafort, 2",2,17,villaverde,colision fronto-lateral,despejado,vmu electrico,conductor,30-34,H,7,asistencia sanitaria sólo en el lugar del accidente,441259,4465934,N,
2025S035502,2025-03-28T00:00:00Z,17:44,call. portalegre / call. via,88,11,carabanchel,alcance,despejado,furgoneta,conductor,40-44,H,14,sin asistencia sanitaria,438615,4470984,N,
2025S035502,2025-03-28T00:00:00Z,17:44,call. portalegre / call. via,88,11,carabanchel,alcance,despejado,motocicleta hasta 125cc,conductor,45-49,H,7,asistencia sanitaria sólo en el lugar del accidente,438615,4470984,N,
2025S035504,2025-03-28T00:00:00Z,16:35,"autov. a-42, pk2.9",+00600S,11,carabanchel,alcance,despejado,turismo,conductor,25-29,H,,,439897,4471462,N,
2025S035504,2025-03-28T00:00:00Z,16:35,"autov. a-42, pk2.9",+00600S,11,carabanchel,alcance,despejado,turismo,conductor,más74,H,,,439897,4471462,N,
2025S035504,2025-03-28T00:00:00Z,16:35,"autov. a-42, pk2.9",+00600S,11,carabanchel,alcance,despejado,turismo,pasajero,30-34,M,,,439897,4471462,N,
2025S035505,2025-03-28T00:00:00Z,17:10,"autov. a-42, +00500s",+00500S,11,carabanchel,alcance,despejado,turismo,conductor,25-29,M,,,438887,4469431,N,
2025S035505,2025-03-28T00:00:00Z,17:10,"autov. a-42, +00500s",+00500S,11,carabanchel,alcance,despejado,turismo,conductor,40-44,M,,,438887,4469431,N,
2025S035505,2025-03-28T00:00:00Z,17:10,"autov. a-42, +00500s",+00500S,11,carabanchel,alcance,despejado,turismo,pasajero,30-34,H,,,438887,4469431,N,
2025S035512,2025-03-28T00:00:00Z,18:02,"autov. m-30, 05nc66",05NC66,4,salamanca,alcance,despejado,motocicleta hasta 125cc,conductor,25-29,H,1,atención en urgencias sin posterior ingreso,444030,4476326,N,
2025S035512,2025-03-28T00:00:00Z,18:02,"autov. m-30, 05nc66",05NC66,4,salamanca,alcance,despejado,turismo,conductor,50-54,M,14,sin asistencia sanitaria,444030,4476326,N,
2025S035519,2025-03-28T00:00:00Z,17:52,"autov. m-30, 06xc40",06XC40,15,ciudad lineal,colision fronto-lateral,despejado,tractocamion,conductor,35-39,H,14,sin asistencia sanitaria,443989,4475553,N,
2025S035519,2025-03-28T00:00:00Z,17:52,"autov. m-30, 06xc40",06XC40,15,ciudad lineal,colision fronto-lateral,despejado,turismo,conductor,35-39,M,1,atención en urgencias sin posterior ingreso,443989,4475553,N,
2025S035519,2025-03-28T00:00:00Z,17:52,"autov. m-30, 06xc40",06XC40,15,ciudad lineal,colision fronto-lateral,despejado,turismo,pasajero,55-59,H,1,atención en urgencias sin posterior ingreso,443989,4475553,N,
2025S035530,2025-03-28T00:00:00Z,17:01,"autov. m-30, 11nc10",11NC10,2,arganzuela,alcance,despejado,turismo,conductor,40-44,H,,,442559,4471514,N,
2025S035530,2025-03-28T00:00:00Z,17:01,"autov. m-30, 11nc10",11NC10,2,arganzuela,alcance,despejado,turismo,conductor,45-49,M,,,442559,4471514,N,
2025S035530,2025-03-28T00:00:00Z,17:01,"autov. m-30, 11nc10",11NC10,2,arganzuela,alcance,despejado,turismo,conductor,60-64,H,,,442559,4471514,N,
2025S035530,2025-03-28T00:00:00Z,17:01,"autov. m-30, 11nc10",11NC10,2,arganzuela,alcance,despejado,turismo,pasajero,30-34,H,,,442559,4471514,N,
2025S035530,2025-03-28T00:00:00Z,17:01,"autov. m-30, 11nc10",11NC10,2,arganzuela,alcance,despejado,turismo,pasajero,60-64,M,,,442559,4471514,N,
2025S035531,2025-03-28T00:00:00Z,14:50,call. pico balaitus / plaza. peña horcajo,42,8,fuencarral-el pardo,colision fronto-lateral,despejado,motocicleta > 125cc,conductor,18-20,H,7,asistencia sanitaria sólo en el lugar del accidente,438899,4481803,N,
2025S035531,2025-03-28T00:00:00Z,14:50,call. pico balaitus / plaza. peña horcajo,42,8,fuencarral-el pardo,colision fronto-lateral,despejado,turismo,conductor,25-29,H,14,sin asistencia sanitaria,438899,4481803,N,
2025S035531,2025-03-28T00:00:00Z,14:50,call. pico balaitus / plaza. peña horcajo,42,8,fuencarral-el pardo,colision fronto-lateral,despejado,turismo,conductor,desconocido,Desconocido,,,438899,4481803,N,
2025S035532,2025-03-28T00:00:00Z,15:15,"call. francisco lizcano, 13",13,11,carabanchel,colision lateral,despejado,,conductor,desconocido,Desconocido,,,435591,4468763,,
2025S035532,2025-03-28T00:00:00Z,15:15,"call. francisco lizcano, 13",13,11,carabanchel,colision lateral,despejado,turismo,conductor,25-29,M,14,sin asistencia sanitaria,435591,4468763,N,
2025S035534,2025-03-28T00:00:00Z,18:50,"autov. m-30, 04ul80",04UL80,13,puente de vallecas,alcance,despejado,furgoneta,conductor,55-59,H,,,441920,4469798,N,
2025S035534,2025-03-28T00:00:00Z,18:50,"autov. m-30, 04ul80",04UL80,13,puente de vallecas,alcance,despejado,turismo,conductor,40-44,M,,,441920,4469798,N,
2025S035536,2025-03-28T00:00:00Z,17:10,call. francisco silvela / call. diego de leon,69,4,salamanca,colision fronto-lateral,despejado,autobus,conductor,55-59,H,14,sin asistencia sanitaria,442760,4476235,N,
2025S035536,2025-03-28T00:00:00Z,17:10,call. francisco silvela / call. diego de leon,69,4,salamanca,colision fronto-lateral,despejado,autobus,pasajero,55-59,M,1,atención en urgencias sin posterior ingreso,442760,4476235,N,
2025S035536,2025-03-28T00:00:00Z,17:10,call. francisco silvela / call. diego de leon,69,4,salamanca,colision fronto-lateral,despejado,turismo,conductor,50-54,M,14,sin asistencia sanitaria,442760,4476235,N,
2025S035536,2025-03-28T00:00:00Z,17:10,call. francisco silvela / call. diego de leon,69,4,salamanca,colision fronto-lateral,despejado,turismo,pasajero,50-54,M,14,sin asistencia sanitaria,442760,4476235,N,
2025S035542,2025-03-28T00:00:00Z,15:20,"call. claudio coello, 92",92,4,salamanca,choque contra obstaculo fijo,despejado,todo terreno,conductor,50-54,M,14,sin asistencia sanitaria,441849,4475926,N,
2025S035544,2025-03-28T00:00:00Z,16:00,call. santisima trinidad / call. garcia de paredes,23,7,chamberi,colision lateral,despejado,camion rigido,conductor,50-54,H,,,440545,4476472,N,
2025S035544,2025-03-28T00:00:00Z,16:00,call. santisima trinidad / call. garcia de paredes,23,7,chamberi,colision lateral,despejado,motocicleta hasta 125cc,conductor,35-39,H,,,440545,4476472,N,
2025S035553,2025-03-28T00:00:00Z,17:15,"call. uruguay, 19",19,5,chamartin,colision frontal,despejado,motocicleta > 125cc,conductor,35-39,H,1,atención en urgencias sin posterior ingreso,442941,4478491,N,
2025S035553,2025-03-28T00:00:00Z,17:15,"call. uruguay, 19",19,5,chamartin,colision frontal,despejado,turismo,conductor,60-64,M,14,sin asistencia sanitaria,442941,4478491,N,
2025S035562,2025-03-28T00:00:00Z,17:00,"paseo. virgen del puerto, 1",1,1,centro,colision multiple,despejado,turismo,conductor,21-24,H,7,asistencia sanitaria sólo en el lugar del accidente,438849,4474100,N,
2025S035562,2025-03-28T00:00:00Z,17:00,"paseo. virgen del puerto, 1",1,1,centro,colision multiple,despejado,turismo,conductor,45-49,H,14,sin asistencia sanitaria,438849,4474100,N,
2025S035562,2025-03-28T00:00:00Z,17:00,"paseo. virgen del puerto, 1",1,1,centro,colision multiple,despejado,turismo,conductor,65-69,H,14,sin asistencia sanitaria,438849,4474100,N,
2025S035563,2025-03-28T00:00:00Z,19:45,avda. brasilia / avda. badajoz,27,4,salamanca,colision fronto-lateral,despejado,ciclomotor,conductor,50-54,H,,,443940,4476867,N,
2025S035563,2025-03-28T00:00:00Z,19:45,avda. brasilia / avda. badajoz,27,4,salamanca,colision fronto-lateral,despejado,turismo,conductor,40-44,H,,,443940,4476867,N,
2025S035566,2025-03-28T00:00:00Z,14:24,"avda. aragon, 402",402,20,san blas-canillejas,alcance,despejado,turismo,conductor,35-39,H,,,453798,4477605,N,
2025S035566,2025-03-28T00:00:00Z,14:24,"avda. aragon, 402",402,20,san blas-canillejas,alcance,despejado,turismo,conductor,desconocido,Desconocido,,,453798,4477605,N,
2025S035572,2025-03-28T00:00:00Z,20:18,"autov. m-30, 11nl43",11NL43,2,arganzuela,alcance,despejado,motocicleta hasta 125cc,conductor,25-29,H,,,442315,4471195,N,
2025S035572,2025-03-28T00:00:00Z,20:18,"autov. m-30, 11nl43",11NL43,2,arganzuela,alcance,despejado,turismo,conductor,25-29,M,,,442315,4471195,N,
2025S035583,2025-03-28T00:00:00Z,20:25,call. alcala / call. narvaez,98,4,salamanca,colision fronto-lateral,despejado,turismo,conductor,45-49,H,,,442688,4475127,N,
2025S035583,2025-03-28T00:00:00Z,20:25,call. alcala / call. narvaez,98,4,salamanca,colision fronto-lateral,despejado,turismo,conductor,65-69,H,,,442688,4475127,N,
2025S035588,2025-03-28T00:00:00Z,18:45,call. segovia / paseo. virgen del puerto,15,1,centro,colision lateral,despejado,turismo,conductor,50-54,H,,,438847,4474042,N,
2025S035588,2025-03-28T00:00:00Z,18:45,call. segovia / paseo. virgen del puerto,15,1,centro,colision lateral,despejado,turismo,conductor,70-74,H,,,438847,4474042,N,
2025S035590,2025-03-28T00:00:00Z,18:58,"call. aracne, 25",25,20,san blas-canillejas,choque contra obstaculo fijo,,turismo,conductor,55-59,H,,,450185,4477517,N,
2025S035590,2025-03-28T00:00:00Z,18:58,"call. aracne, 25",25,20,san blas-canillejas,choque contra obstaculo fijo,,turismo,pasajero,50-54,M,,,450185,4477517,N,
2025S035594,2025-03-28T00:00:00Z,20:13,"call. pez volador, 32",32,3,retiro,alcance,despejado,motocicleta hasta 125cc,conductor,21-24,H,7,asistencia sanitaria sólo en el lugar del accidente,443652,4473931,N,
2025S035594,2025-03-28T00:00:00Z,20:13,"call. pez volador, 32",32,3,retiro,alcance,despejado,turismo,conductor,45-49,H,14,sin asistencia sanitaria,443652,4473931,N,
